"","scri_sample_id","sample_type","sample_filter","fc","fc_methodf","fc_methodm","fc_methodc"
"1047","acap_400","grabsample","membrane",84,"sm9222d","sm9222","membranefiltration"
"1048","acap_403","grabsample","membrane",169,"sm9222d","sm9222","membranefiltration"
"1049","acap_401","grabsample","membrane",94,"sm9222d","sm9222","membranefiltration"
"1050","acap_423","grabsample","membrane",144,"sm9222d","sm9222","membranefiltration"
"1051","acap_422","grabsample","membrane",103,"sm9222d","sm9222","membranefiltration"
"1052","acap_396","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"1053","acap_404","grabsample","membrane",3227,"sm9222d","sm9222","membranefiltration"
"1054","acap_426","grabsample","membrane",1440,"sm9222d","sm9222","membranefiltration"
"1055","acap_420","grabsample","membrane",44,"sm9222d","sm9222","membranefiltration"
"1056","acap_397","grabsample","membrane",14,"sm9222d","sm9222","membranefiltration"
"1057","acap_425","grabsample","membrane",244,"sm9222d","sm9222","membranefiltration"
"1058","acap_399","grabsample","membrane",71,"sm9222d","sm9222","membranefiltration"
"1059","acap_405","grabsample","membrane",8747,"sm9222d","sm9222","membranefiltration"
"1060","acap_419","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"1061","acap_3","grabsample","membrane",44.16666667,"sm9222d","sm9222","membranefiltration"
"1062","acap_1","grabsample","membrane",19.66666667,"sm9222d","sm9222","membranefiltration"
"1063","acap_109","grabsample","membrane",9.833333333,"sm9222d","sm9222","membranefiltration"
"1064","acap_119","grabsample","membrane",28.66666667,"sm9222d","sm9222","membranefiltration"
"1065","acap_944","grabsample","membrane",211.1111111,"sm9222d","sm9222","membranefiltration"
"1066","acap_972","grabsample","membrane",914.6666668,"sm9222d","sm9222","membranefiltration"
"1067","acap_1462","grabsample","membrane",67.33333333,"sm9222d","sm9222","membranefiltration"
"1068","acap_1463","grabsample","membrane",84,"sm9222d","sm9222","membranefiltration"
"1069","acap_1450","grabsample","membrane",87.33333333,"sm9222d","sm9222","membranefiltration"
"1070","acap_1452","grabsample","membrane",152,"sm9222d","sm9222","membranefiltration"
"1071","acap_1326","grabsample","membrane",166.6666667,"sm9222d","sm9222","membranefiltration"
"1072","acap_1325","grabsample","membrane",134.6666667,"sm9222d","sm9222","membranefiltration"
"1073","acap_1334","grabsample","membrane",81.33333333,"sm9222d","sm9222","membranefiltration"
"1074","acap_1335","grabsample","membrane",96.66666667,"sm9222d","sm9222","membranefiltration"
"1075","acap_674","grabsample","membrane",19500,"sm9222d","sm9222","membranefiltration"
"1076","acap_676","grabsample","membrane",105000,"sm9222d","sm9222","membranefiltration"
"1077","acap_679","grabsample","membrane",1150000,"sm9222d","sm9222","membranefiltration"
"1078","acap_678","grabsample","membrane",240000,"sm9222d","sm9222","membranefiltration"
"1079","acap_677","grabsample","membrane",130000,"sm9222d","sm9222","membranefiltration"
"1080","acap_883","grabsample","membrane",1200000,"sm9222d","sm9222","membranefiltration"
"1081","acap_716","grabsample","membrane",105000,"sm9222d","sm9222","membranefiltration"
"1082","acap_872","grabsample","membrane",525000,"sm9222d","sm9222","membranefiltration"
"1083","acap_714","grabsample","membrane",45000,"sm9222d","sm9222","membranefiltration"
"1084","acap_865","grabsample","membrane",167500,"sm9222d","sm9222","membranefiltration"
"1085","acap_717","grabsample","membrane",105000,"sm9222d","sm9222","membranefiltration"
"1086","acap_855","grabsample","membrane",85000,"sm9222d","sm9222","membranefiltration"
"1087","acap_720","grabsample","membrane",215000,"sm9222d","sm9222","membranefiltration"
"1088","acap_741","grabsample","membrane",23000,"sm9222d","sm9222","membranefiltration"
"1089","acap_737","grabsample","membrane",13500,"sm9222d","sm9222","membranefiltration"
"1090","acap_746","grabsample","membrane",112500,"sm9222d","sm9222","membranefiltration"
"1091","acap_745","grabsample","membrane",105000,"sm9222d","sm9222","membranefiltration"
"1092","acap_772","grabsample","membrane",120000,"sm9222d","sm9222","membranefiltration"
"1093","acap_766","grabsample","membrane",3500,"sm9222d","sm9222","membranefiltration"
"1094","acap_771","grabsample","membrane",115000,"sm9222d","sm9222","membranefiltration"
"1095","acap_798","grabsample","membrane",5250,"sm9222d","sm9222","membranefiltration"
"1096","acap_796","grabsample","membrane",2700,"sm9222d","sm9222","membranefiltration"
"1097","acap_774","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"1098","acap_791","grabsample","membrane",1425,"sm9222d","sm9222","membranefiltration"
"1099","acap_780","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"1100","acap_963","grabsample","membrane",550,"sm9222d","sm9222","membranefiltration"
"1101","acap_948","grabsample","membrane",280,"sm9222d","sm9222","membranefiltration"
"1102","acap_965","grabsample","membrane",550,"sm9222d","sm9222","membranefiltration"
"1103","acap_978","grabsample","membrane",1400,"sm9222d","sm9222","membranefiltration"
"1104","acap_669","grabsample","membrane",620,"sm9222d","sm9222","membranefiltration"
"1105","acap_655","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1106","acap_673","grabsample","membrane",4000,"sm9222d","sm9222","membranefiltration"
"1107","acap_664","grabsample","membrane",225,"sm9222d","sm9222","membranefiltration"
"1108","acap_666","grabsample","membrane",420,"sm9222d","sm9222","membranefiltration"
"1109","acap_659","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"1110","acap_840","grabsample","membrane",35000,"sm9222d","sm9222","membranefiltration"
"1111","acap_816","grabsample","membrane",1093,"sm9222d","sm9222","membranefiltration"
"1112","acap_806","grabsample","membrane",30,"sm9222d","sm9222","membranefiltration"
"1113","acap_827","grabsample","membrane",13500,"sm9222d","sm9222","membranefiltration"
"1114","acap_705","grabsample","membrane",470,"sm9222d","sm9222","membranefiltration"
"1115","acap_804","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1116","acap_810","grabsample","membrane",335,"sm9222d","sm9222","membranefiltration"
"1117","acap_696","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1118","acap_699","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1119","acap_715","grabsample","membrane",45000,"sm9222d","sm9222","membranefiltration"
"1120","acap_697","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1121","acap_719","grabsample","membrane",135000,"sm9222d","sm9222","membranefiltration"
"1122","acap_742","grabsample","membrane",47400,"sm9222d","sm9222","membranefiltration"
"1123","acap_744","grabsample","membrane",98000,"sm9222d","sm9222","membranefiltration"
"1124","acap_740","grabsample","membrane",21000,"sm9222d","sm9222","membranefiltration"
"1125","acap_738","grabsample","membrane",16000,"sm9222d","sm9222","membranefiltration"
"1126","acap_730","grabsample","membrane",510,"sm9222d","sm9222","membranefiltration"
"1127","acap_726","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1128","acap_764","grabsample","membrane",1633,"sm9222d","sm9222","membranefiltration"
"1129","acap_753","grabsample","membrane",100,"sm9222d","sm9222","membranefiltration"
"1130","acap_767","grabsample","membrane",6475,"sm9222d","sm9222","membranefiltration"
"1131","acap_760","grabsample","membrane",490,"sm9222d","sm9222","membranefiltration"
"1132","acap_756","grabsample","membrane",225,"sm9222d","sm9222","membranefiltration"
"1133","acap_762","grabsample","membrane",890,"sm9222d","sm9222","membranefiltration"
"1134","acap_793","grabsample","membrane",2066,"sm9222d","sm9222","membranefiltration"
"1135","acap_797","grabsample","membrane",4033,"sm9222d","sm9222","membranefiltration"
"1136","acap_776","grabsample","membrane",75,"sm9222d","sm9222","membranefiltration"
"1137","acap_781","grabsample","membrane",330,"sm9222d","sm9222","membranefiltration"
"1138","acap_778","grabsample","membrane",225,"sm9222d","sm9222","membranefiltration"
"1139","acap_783","grabsample","membrane",410,"sm9222d","sm9222","membranefiltration"
"1140","acap_946","grabsample","membrane",215,"sm9222d","sm9222","membranefiltration"
"1141","acap_982","grabsample","membrane",1822,"sm9222d","sm9222","membranefiltration"
"1142","acap_971","grabsample","membrane",740,"sm9222d","sm9222","membranefiltration"
"1143","acap_947","grabsample","membrane",260,"sm9222d","sm9222","membranefiltration"
"1144","acap_964","grabsample","membrane",550,"sm9222d","sm9222","membranefiltration"
"1145","acap_905","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1146","acap_680","grabsample","membrane",3.1e+07,"sm9222d","sm9222","membranefiltration"
"1147","acap_657","grabsample","membrane",109,"sm9222d","sm9222","membranefiltration"
"1148","acap_660","grabsample","membrane",155,"sm9222d","sm9222","membranefiltration"
"1149","acap_671","grabsample","membrane",891,"sm9222d","sm9222","membranefiltration"
"1150","acap_665","grabsample","membrane",390,"sm9222d","sm9222","membranefiltration"
"1151","acap_670","grabsample","membrane",640,"sm9222d","sm9222","membranefiltration"
"1152","acap_808","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1153","acap_813","grabsample","membrane",590,"sm9222d","sm9222","membranefiltration"
"1154","acap_809","grabsample","membrane",260,"sm9222d","sm9222","membranefiltration"
"1155","acap_708","grabsample","membrane",2200,"sm9222d","sm9222","membranefiltration"
"1156","acap_815","grabsample","membrane",890,"sm9222d","sm9222","membranefiltration"
"1157","acap_701","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1158","acap_814","grabsample","membrane",880,"sm9222d","sm9222","membranefiltration"
"1159","acap_700","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1160","acap_702","grabsample","membrane",280,"sm9222d","sm9222","membranefiltration"
"1161","acap_732","grabsample","membrane",590,"sm9222d","sm9222","membranefiltration"
"1162","acap_728","grabsample","membrane",250,"sm9222d","sm9222","membranefiltration"
"1163","acap_731","grabsample","membrane",520,"sm9222d","sm9222","membranefiltration"
"1164","acap_724","grabsample","membrane",173,"sm9222d","sm9222","membranefiltration"
"1165","acap_733","grabsample","membrane",930,"sm9222d","sm9222","membranefiltration"
"1166","acap_754","grabsample","membrane",130,"sm9222d","sm9222","membranefiltration"
"1167","acap_763","grabsample","membrane",1280,"sm9222d","sm9222","membranefiltration"
"1168","acap_752","grabsample","membrane",100,"sm9222d","sm9222","membranefiltration"
"1169","acap_758","grabsample","membrane",310,"sm9222d","sm9222","membranefiltration"
"1170","acap_773","grabsample","membrane",2700000,"sm9222d","sm9222","membranefiltration"
"1171","acap_761","grabsample","membrane",700,"sm9222d","sm9222","membranefiltration"
"1172","acap_782","grabsample","membrane",400,"sm9222d","sm9222","membranefiltration"
"1173","acap_802","grabsample","membrane",480000,"sm9222d","sm9222","membranefiltration"
"1174","acap_787","grabsample","membrane",570,"sm9222d","sm9222","membranefiltration"
"1175","acap_792","grabsample","membrane",1700,"sm9222d","sm9222","membranefiltration"
"1176","acap_790","grabsample","membrane",700,"sm9222d","sm9222","membranefiltration"
"1177","acap_794","grabsample","membrane",2210,"sm9222d","sm9222","membranefiltration"
"1178","acap_960","grabsample","membrane",491,"sm9222d","sm9222","membranefiltration"
"1179","acap_969","grabsample","membrane",630,"sm9222d","sm9222","membranefiltration"
"1180","acap_977","grabsample","membrane",1355,"sm9222d","sm9222","membranefiltration"
"1181","acap_967","grabsample","membrane",560,"sm9222d","sm9222","membranefiltration"
"1182","acap_990","grabsample","membrane",90000,"sm9222d","sm9222","membranefiltration"
"1183","acap_974","grabsample","membrane",1070,"sm9222d","sm9222","membranefiltration"
"1184","acap_658","grabsample","membrane",110,"sm9222d","sm9222","membranefiltration"
"1185","acap_663","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1186","acap_675","grabsample","membrane",20000,"sm9222d","sm9222","membranefiltration"
"1187","acap_667","grabsample","membrane",420,"sm9222d","sm9222","membranefiltration"
"1188","acap_656","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"1189","acap_803","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1190","acap_868","grabsample","membrane",2e+05,"sm9222d","sm9222","membranefiltration"
"1191","acap_805","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1192","acap_812","grabsample","membrane",360,"sm9222d","sm9222","membranefiltration"
"1193","acap_711","grabsample","membrane",12500,"sm9222d","sm9222","membranefiltration"
"1194","acap_811","grabsample","membrane",350,"sm9222d","sm9222","membranefiltration"
"1195","acap_703","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"1196","acap_698","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1197","acap_706","grabsample","membrane",730,"sm9222d","sm9222","membranefiltration"
"1198","acap_704","grabsample","membrane",390,"sm9222d","sm9222","membranefiltration"
"1199","acap_723","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"1200","acap_729","grabsample","membrane",360,"sm9222d","sm9222","membranefiltration"
"1201","acap_721","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1202","acap_722","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1203","acap_747","grabsample","membrane",2e+05,"sm9222d","sm9222","membranefiltration"
"1204","acap_748","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1205","acap_755","grabsample","membrane",210,"sm9222d","sm9222","membranefiltration"
"1206","acap_769","grabsample","membrane",35000,"sm9222d","sm9222","membranefiltration"
"1207","acap_750","grabsample","membrane",30,"sm9222d","sm9222","membranefiltration"
"1208","acap_757","grabsample","membrane",290,"sm9222d","sm9222","membranefiltration"
"1209","acap_779","grabsample","membrane",270,"sm9222d","sm9222","membranefiltration"
"1210","acap_784","grabsample","membrane",420,"sm9222d","sm9222","membranefiltration"
"1211","acap_789","grabsample","membrane",650,"sm9222d","sm9222","membranefiltration"
"1212","acap_777","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1213","acap_800","grabsample","membrane",29000,"sm9222d","sm9222","membranefiltration"
"1214","acap_683","grabsample","membrane",1080,"sm9222d","sm9222","membranefiltration"
"1215","acap_686","grabsample","membrane",2500,"sm9222d","sm9222","membranefiltration"
"1216","acap_691","grabsample","membrane",17000,"sm9222d","sm9222","membranefiltration"
"1217","acap_681","grabsample","membrane",210,"sm9222d","sm9222","membranefiltration"
"1218","acap_682","grabsample","membrane",480,"sm9222d","sm9222","membranefiltration"
"1219","acap_984","grabsample","membrane",1950,"sm9222d","sm9222","membranefiltration"
"1220","acap_956","grabsample","membrane",380,"sm9222d","sm9222","membranefiltration"
"1221","acap_919","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"1222","acap_936","grabsample","membrane",144,"sm9222d","sm9222","membranefiltration"
"1223","acap_922","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"1224","acap_688","grabsample","membrane",4500,"sm9222d","sm9222","membranefiltration"
"1225","acap_693","grabsample","membrane",28000,"sm9222d","sm9222","membranefiltration"
"1226","acap_685","grabsample","membrane",1900,"sm9222d","sm9222","membranefiltration"
"1227","acap_651","grabsample","membrane",330,"sm9222d","sm9222","membranefiltration"
"1228","acap_650","grabsample","membrane",115,"sm9222d","sm9222","membranefiltration"
"1229","acap_654","grabsample","membrane",28000,"sm9222d","sm9222","membranefiltration"
"1230","acap_648","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"1231","acap_653","grabsample","membrane",3700,"sm9222d","sm9222","membranefiltration"
"1232","acap_645","grabsample","membrane",360,"sm9222d","sm9222","membranefiltration"
"1233","acap_644","grabsample","membrane",350,"sm9222d","sm9222","membranefiltration"
"1234","acap_640","grabsample","membrane",65,"sm9222d","sm9222","membranefiltration"
"1235","acap_643","grabsample","membrane",340,"sm9222d","sm9222","membranefiltration"
"1236","acap_646","grabsample","membrane",760,"sm9222d","sm9222","membranefiltration"
"1237","acap_1471","grabsample","membrane",470,"sm9222d","sm9222","membranefiltration"
"1238","acap_1472","grabsample","membrane",790,"sm9222d","sm9222","membranefiltration"
"1239","acap_1469","grabsample","membrane",185,"sm9222d","sm9222","membranefiltration"
"1240","acap_1470","grabsample","membrane",340,"sm9222d","sm9222","membranefiltration"
"1241","acap_1473","grabsample","membrane",14000,"sm9222d","sm9222","membranefiltration"
"1242","acap_1409","grabsample","membrane",150,"sm9222d","sm9222","membranefiltration"
"1243","acap_1408","grabsample","membrane",130,"sm9222d","sm9222","membranefiltration"
"1244","acap_1410","grabsample","membrane",190,"sm9222d","sm9222","membranefiltration"
"1245","acap_147","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1246","acap_154","grabsample","membrane",4200,"sm9222d","sm9222","membranefiltration"
"1247","acap_151","grabsample","membrane",150,"sm9222d","sm9222","membranefiltration"
"1248","acap_152","grabsample","membrane",170,"sm9222d","sm9222","membranefiltration"
"1249","acap_1133","grabsample","membrane",180,"sm9222d","sm9222","membranefiltration"
"1250","acap_1132","grabsample","membrane",110,"sm9222d","sm9222","membranefiltration"
"1251","acap_246","grabsample","membrane",70,"sm9222d","sm9222","membranefiltration"
"1252","acap_248","grabsample","membrane",85,"sm9222d","sm9222","membranefiltration"
"1253","acap_259","grabsample","membrane",420,"sm9222d","sm9222","membranefiltration"
"1254","acap_306","grabsample","membrane",660,"sm9222d","sm9222","membranefiltration"
"1255","acap_269","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"1256","acap_285","grabsample","membrane",235,"sm9222d","sm9222","membranefiltration"
"1257","acap_134","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1258","acap_135","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1259","acap_137","grabsample","membrane",75,"sm9222d","sm9222","membranefiltration"
"1260","acap_139","grabsample","membrane",100,"sm9222d","sm9222","membranefiltration"
"1261","acap_1139","grabsample","membrane",150,"sm9222d","sm9222","membranefiltration"
"1262","acap_1142","grabsample","membrane",260000,"sm9222d","sm9222","membranefiltration"
"1263","acap_661","grabsample","membrane",175,"sm9222d","sm9222","membranefiltration"
"1264","acap_662","grabsample","membrane",185,"sm9222d","sm9222","membranefiltration"
"1265","acap_672","grabsample","membrane",2200,"sm9222d","sm9222","membranefiltration"
"1266","acap_668","grabsample","membrane",530,"sm9222d","sm9222","membranefiltration"
"1267","acap_1074","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1268","acap_1092","grabsample","membrane",95,"sm9222d","sm9222","membranefiltration"
"1269","acap_1094","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"1270","acap_1091","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"1271","acap_1097","grabsample","membrane",727,"sm9222d","sm9222","membranefiltration"
"1272","acap_821","grabsample","membrane",6200,"sm9222d","sm9222","membranefiltration"
"1273","acap_817","grabsample","membrane",1100,"sm9222d","sm9222","membranefiltration"
"1274","acap_807","grabsample","membrane",85,"sm9222d","sm9222","membranefiltration"
"1275","acap_822","grabsample","membrane",7200,"sm9222d","sm9222","membranefiltration"
"1276","acap_710","grabsample","membrane",6400,"sm9222d","sm9222","membranefiltration"
"1277","acap_707","grabsample","membrane",1700,"sm9222d","sm9222","membranefiltration"
"1278","acap_709","grabsample","membrane",6000,"sm9222d","sm9222","membranefiltration"
"1279","acap_727","grabsample","membrane",220,"sm9222d","sm9222","membranefiltration"
"1280","acap_735","grabsample","membrane",2400,"sm9222d","sm9222","membranefiltration"
"1281","acap_734","grabsample","membrane",2350,"sm9222d","sm9222","membranefiltration"
"1282","acap_725","grabsample","membrane",185,"sm9222d","sm9222","membranefiltration"
"1283","acap_751","grabsample","membrane",30,"sm9222d","sm9222","membranefiltration"
"1284","acap_759","grabsample","membrane",460,"sm9222d","sm9222","membranefiltration"
"1285","acap_749","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1286","acap_42","grabsample","membrane",90,"sm9222d","sm9222","membranefiltration"
"1287","acap_46","grabsample","membrane",900,"sm9222d","sm9222","membranefiltration"
"1288","acap_48","grabsample","membrane",5400,"sm9222d","sm9222","membranefiltration"
"1289","acap_785","grabsample","membrane",450,"sm9222d","sm9222","membranefiltration"
"1290","acap_775","grabsample","membrane",70,"sm9222d","sm9222","membranefiltration"
"1291","acap_786","grabsample","membrane",500,"sm9222d","sm9222","membranefiltration"
"1292","acap_788","grabsample","membrane",595,"sm9222d","sm9222","membranefiltration"
"1293","acap_1146","grabsample","membrane",100,"sm9222d","sm9222","membranefiltration"
"1294","acap_1145","grabsample","membrane",75,"sm9222d","sm9222","membranefiltration"
"1295","acap_1144","grabsample","membrane",55,"sm9222d","sm9222","membranefiltration"
"1296","acap_38","grabsample","membrane",1150,"sm9222d","sm9222","membranefiltration"
"1297","acap_40","grabsample","membrane",7400,"sm9222d","sm9222","membranefiltration"
"1298","acap_39","grabsample","membrane",1200,"sm9222d","sm9222","membranefiltration"
"1299","acap_9","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1300","acap_10","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1301","acap_11","grabsample","membrane",30,"sm9222d","sm9222","membranefiltration"
"1302","acap_12","grabsample","membrane",55,"sm9222d","sm9222","membranefiltration"
"1303","acap_6","grabsample","membrane",30,"sm9222d","sm9222","membranefiltration"
"1304","acap_7","grabsample","membrane",95,"sm9222d","sm9222","membranefiltration"
"1305","acap_8","grabsample","membrane",565,"sm9222d","sm9222","membranefiltration"
"1306","acap_5","grabsample","membrane",10,"sm9222d","sm9222","membranefiltration"
"1307","acap_694","grabsample","membrane",48000,"sm9222d","sm9222","membranefiltration"
"1308","acap_695","grabsample","membrane",3e+05,"sm9222d","sm9222","membranefiltration"
"1309","acap_684","grabsample","membrane",1500,"sm9222d","sm9222","membranefiltration"
"1310","acap_690","grabsample","membrane",16000,"sm9222d","sm9222","membranefiltration"
"1311","acap_954","grabsample","membrane",320,"sm9222d","sm9222","membranefiltration"
"1312","acap_970","grabsample","membrane",650,"sm9222d","sm9222","membranefiltration"
"1313","acap_981","grabsample","membrane",1600,"sm9222d","sm9222","membranefiltration"
"1314","acap_985","grabsample","membrane",2100,"sm9222d","sm9222","membranefiltration"
"1315","acap_65","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1316","acap_63","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1317","acap_67","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"1318","acap_64","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1319","acap_1456","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1320","acap_1461","grabsample","membrane",62,"sm9222d","sm9222","membranefiltration"
"1321","acap_1455","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1322","acap_1458","grabsample","membrane",10,"sm9222d","sm9222","membranefiltration"
"1323","acap_1445","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1324","acap_1451","grabsample","membrane",150,"sm9222d","sm9222","membranefiltration"
"1325","acap_1449","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"1326","acap_1448","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"1327","acap_1323","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"1328","acap_1332","grabsample","membrane",800,"sm9222d","sm9222","membranefiltration"
"1329","acap_1330","grabsample","membrane",540,"sm9222d","sm9222","membranefiltration"
"1330","acap_1331","grabsample","membrane",560,"sm9222d","sm9222","membranefiltration"
"1331","acap_1339","grabsample","membrane",140,"sm9222d","sm9222","membranefiltration"
"1332","acap_1333","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"1333","acap_1340","grabsample","membrane",180,"sm9222d","sm9222","membranefiltration"
"1334","acap_1336","grabsample","membrane",105,"sm9222d","sm9222","membranefiltration"
"1335","acap_32","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1336","acap_34","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"1337","acap_31","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1338","acap_35","grabsample","membrane",52,"sm9222d","sm9222","membranefiltration"
"1339","acap_33","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1340","acap_1211","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1341","acap_1212","grabsample","membrane",6,"sm9222d","sm9222","membranefiltration"
"1342","acap_1210","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1343","acap_1213","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"1344","acap_1214","grabsample","membrane",170,"sm9222d","sm9222","membranefiltration"
"1345","acap_1111","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1346","acap_1113","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1347","acap_1114","grabsample","membrane",800,"sm9222d","sm9222","membranefiltration"
"1348","acap_1112","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1349","acap_1115","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1350","acap_26","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1351","acap_29","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1352","acap_30","grabsample","membrane",28,"sm9222d","sm9222","membranefiltration"
"1353","acap_27","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"1354","acap_28","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"1355","acap_1417","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"1356","acap_1415","grabsample","membrane",56,"sm9222d","sm9222","membranefiltration"
"1357","acap_1416","grabsample","membrane",110,"sm9222d","sm9222","membranefiltration"
"1358","acap_1414","grabsample","membrane",41,"sm9222d","sm9222","membranefiltration"
"1359","acap_649","grabsample","membrane",98,"sm9222d","sm9222","membranefiltration"
"1360","acap_652","grabsample","membrane",592,"sm9222d","sm9222","membranefiltration"
"1361","acap_647","grabsample","membrane",2000,"sm9222d","sm9222","membranefiltration"
"1362","acap_641","grabsample","membrane",81,"sm9222d","sm9222","membranefiltration"
"1363","acap_639","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"1364","acap_642","grabsample","membrane",177,"sm9222d","sm9222","membranefiltration"
"1365","acap_56","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1366","acap_57","grabsample","membrane",3,"sm9222d","sm9222","membranefiltration"
"1367","acap_59","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"1368","acap_60","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1369","acap_58","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"1370","acap_1411","grabsample","membrane",560,"sm9222d","sm9222","membranefiltration"
"1371","acap_1413","grabsample","membrane",1150,"sm9222d","sm9222","membranefiltration"
"1372","acap_1412","grabsample","membrane",600,"sm9222d","sm9222","membranefiltration"
"1373","acap_157","grabsample","membrane",1400,"sm9222d","sm9222","membranefiltration"
"1374","acap_156","grabsample","membrane",26,"sm9222d","sm9222","membranefiltration"
"1375","acap_158","grabsample","membrane",6500,"sm9222d","sm9222","membranefiltration"
"1376","acap_155","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"1377","acap_150","grabsample","membrane",78,"sm9222d","sm9222","membranefiltration"
"1378","acap_153","grabsample","membrane",276,"sm9222d","sm9222","membranefiltration"
"1379","acap_148","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"1380","acap_149","grabsample","membrane",25,"sm9222d","sm9222","membranefiltration"
"1381","acap_1466","grabsample","membrane",125,"sm9222d","sm9222","membranefiltration"
"1382","acap_1467","grabsample","membrane",180,"sm9222d","sm9222","membranefiltration"
"1383","acap_1465","grabsample","membrane",23,"sm9222d","sm9222","membranefiltration"
"1384","acap_1468","grabsample","membrane",680,"sm9222d","sm9222","membranefiltration"
"1385","acap_61","grabsample","membrane",10,"sm9222d","sm9222","membranefiltration"
"1386","acap_62","grabsample","membrane",65,"sm9222d","sm9222","membranefiltration"
"1387","acap_461","grabsample","membrane",17,"sm9222d","sm9222","membranefiltration"
"1388","acap_462","grabsample","membrane",36,"sm9222d","sm9222","membranefiltration"
"1389","acap_460","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
